test case : H20SXM_aten::scaled_dot_product_attention
|  is_causal  |  scale   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |  flops_1D   |          flops_2D          |  flops_SFU  | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|    True     |   0.08   |         [[1, 8, 1, 128], [1, 8, 32, 128], [1, 8, 32, 80]]         |  bf16  |      15.39       |       15.61       |      15.84       |       2.00        |    [56]     |        [2048, 2048]        |     [8]     |      1.67e-07      |      2.02e-06      |      3.45e-07       |  8.45e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |         [[2, 8, 1, 128], [2, 8, 32, 128], [2, 8, 32, 80]]         |  bf16  |      15.29       |       15.69       |      15.96       |       2.00        |    [112]    |        [4096, 4096]        |    [16]     |      3.37e-07      |      4.07e-06      |      6.93e-07       |  1.66e+04  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|    True     |   0.08   |         [[4, 8, 1, 128], [4, 8, 32, 128], [4, 8, 32, 80]]         |  bf16  |      15.20       |       15.56       |      15.88       |       2.01        |    [224]    |        [8192, 8192]        |    [32]     |      6.78e-07      |      8.20e-06      |      1.40e-06       |  3.30e+04  |       0.00%        |       0.00%        |        0.00%        |    0.11%     |
|    True     |   0.08   |         [[8, 8, 1, 128], [8, 8, 32, 128], [8, 8, 32, 80]]         |  bf16  |      15.30       |       15.59       |      15.96       |       2.01        |    [448]    |       [16384, 16384]       |    [64]     |      1.35e-06      |      1.63e-05      |      2.77e-06       |  6.58e+04  |       0.00%        |       0.00%        |        0.00%        |    0.22%     |
|    True     |   0.08   |       [[16, 8, 1, 128], [16, 8, 32, 128], [16, 8, 32, 80]]        |  bf16  |      15.84       |       15.94       |      16.09       |       2.03        |    [896]    |       [32768, 32768]       |    [128]    |      2.60e-06      |      3.14e-05      |      5.36e-06       |  1.31e+05  |       0.00%        |       0.00%        |        0.00%        |    0.41%     |
|    True     |   0.08   |       [[32, 8, 1, 128], [32, 8, 32, 128], [32, 8, 32, 80]]        |  bf16  |      24.51       |       24.58       |      24.70       |       2.05        |   [1792]    |       [65536, 65536]       |    [256]    |      3.37e-06      |      4.07e-05      |      6.92e-06       |  2.62e+05  |       0.00%        |       0.00%        |        0.00%        |    0.54%     |
|    True     |   0.08   |         [[1, 8, 1, 128], [1, 8, 64, 128], [1, 8, 64, 80]]         |  bf16  |      15.29       |       15.47       |      15.74       |       2.00        |    [56]     |        [2048, 2048]        |     [8]     |      1.69e-07      |      2.04e-06      |      3.47e-07       |  8.45e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |         [[2, 8, 1, 128], [2, 8, 64, 128], [2, 8, 64, 80]]         |  bf16  |      15.34       |       15.61       |      15.85       |       2.00        |    [112]    |        [4096, 4096]        |    [16]     |      3.36e-07      |      4.06e-06      |      6.91e-07       |  1.66e+04  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|    True     |   0.08   |         [[4, 8, 1, 128], [4, 8, 64, 128], [4, 8, 64, 80]]         |  bf16  |      15.24       |       15.46       |      15.65       |       2.01        |    [224]    |        [8192, 8192]        |    [32]     |      6.76e-07      |      8.17e-06      |      1.39e-06       |  3.30e+04  |       0.00%        |       0.00%        |        0.00%        |    0.11%     |
|    True     |   0.08   |         [[8, 8, 1, 128], [8, 8, 64, 128], [8, 8, 64, 80]]         |  bf16  |      15.17       |       15.51       |      15.67       |       2.01        |    [448]    |       [16384, 16384]       |    [64]     |      1.36e-06      |      1.64e-05      |      2.80e-06       |  6.58e+04  |       0.00%        |       0.00%        |        0.00%        |    0.22%     |
|    True     |   0.08   |       [[16, 8, 1, 128], [16, 8, 64, 128], [16, 8, 64, 80]]        |  bf16  |      17.04       |       17.17       |      17.32       |       2.03        |    [896]    |       [32768, 32768]       |    [128]    |      2.42e-06      |      2.92e-05      |      4.98e-06       |  1.31e+05  |       0.00%        |       0.00%        |        0.00%        |    0.39%     |
|    True     |   0.08   |       [[32, 8, 1, 128], [32, 8, 64, 128], [32, 8, 64, 80]]        |  bf16  |      26.85       |       26.99       |      27.06       |       2.05        |   [1792]    |       [65536, 65536]       |    [256]    |      3.07e-06      |      3.71e-05      |      6.32e-06       |  2.62e+05  |       0.00%        |       0.00%        |        0.00%        |    0.49%     |
|    True     |   0.08   |        [[1, 8, 1, 128], [1, 8, 128, 128], [1, 8, 128, 80]]        |  bf16  |      15.16       |       15.57       |      15.89       |       2.00        |    [56]     |        [2048, 2048]        |     [8]     |      1.70e-07      |      2.05e-06      |      3.50e-07       |  8.45e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |        [[2, 8, 1, 128], [2, 8, 128, 128], [2, 8, 128, 80]]        |  bf16  |      15.22       |       15.50       |      15.93       |       2.00        |    [112]    |        [4096, 4096]        |    [16]     |      3.39e-07      |      4.09e-06      |      6.97e-07       |  1.66e+04  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|    True     |   0.08   |        [[4, 8, 1, 128], [4, 8, 128, 128], [4, 8, 128, 80]]        |  bf16  |      15.27       |       15.52       |      15.75       |       2.01        |    [224]    |        [8192, 8192]        |    [32]     |      6.75e-07      |      8.16e-06      |      1.39e-06       |  3.30e+04  |       0.00%        |       0.00%        |        0.00%        |    0.11%     |
|    True     |   0.08   |        [[8, 8, 1, 128], [8, 8, 128, 128], [8, 8, 128, 80]]        |  bf16  |      15.33       |       15.70       |      16.16       |       2.01        |    [448]    |       [16384, 16384]       |    [64]     |      1.34e-06      |      1.62e-05      |      2.77e-06       |  6.58e+04  |       0.00%        |       0.00%        |        0.00%        |    0.21%     |
|    True     |   0.08   |      [[16, 8, 1, 128], [16, 8, 128, 128], [16, 8, 128, 80]]       |  bf16  |      16.99       |       17.10       |      17.23       |       2.03        |    [896]    |       [32768, 32768]       |    [128]    |      2.43e-06      |      2.93e-05      |      4.99e-06       |  1.31e+05  |       0.00%        |       0.00%        |        0.00%        |    0.39%     |
|    True     |   0.08   |      [[32, 8, 1, 128], [32, 8, 128, 128], [32, 8, 128, 80]]       |  bf16  |      26.84       |       26.93       |      26.97       |       2.05        |   [1792]    |       [65536, 65536]       |    [256]    |      3.07e-06      |      3.71e-05      |      6.32e-06       |  2.62e+05  |       0.00%        |       0.00%        |        0.00%        |    0.49%     |
|    True     |   0.08   |        [[1, 8, 1, 128], [1, 8, 256, 128], [1, 8, 256, 80]]        |  bf16  |      15.18       |       15.53       |      15.85       |       2.00        |    [56]     |        [2048, 2048]        |     [8]     |      1.70e-07      |      2.05e-06      |      3.49e-07       |  8.45e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |        [[2, 8, 1, 128], [2, 8, 256, 128], [2, 8, 256, 80]]        |  bf16  |      15.36       |       15.63       |      15.98       |       2.00        |    [112]    |        [4096, 4096]        |    [16]     |      3.36e-07      |      4.05e-06      |      6.90e-07       |  1.66e+04  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|    True     |   0.08   |        [[4, 8, 1, 128], [4, 8, 256, 128], [4, 8, 256, 80]]        |  bf16  |      15.27       |       15.48       |      15.66       |       2.01        |    [224]    |        [8192, 8192]        |    [32]     |      6.75e-07      |      8.15e-06      |      1.39e-06       |  3.30e+04  |       0.00%        |       0.00%        |        0.00%        |    0.11%     |
|    True     |   0.08   |        [[8, 8, 1, 128], [8, 8, 256, 128], [8, 8, 256, 80]]        |  bf16  |      15.34       |       15.57       |      16.00       |       2.01        |    [448]    |       [16384, 16384]       |    [64]     |      1.34e-06      |      1.62e-05      |      2.77e-06       |  6.58e+04  |       0.00%        |       0.00%        |        0.00%        |    0.21%     |
|    True     |   0.08   |      [[16, 8, 1, 128], [16, 8, 256, 128], [16, 8, 256, 80]]       |  bf16  |      17.07       |       17.16       |      17.32       |       2.03        |    [896]    |       [32768, 32768]       |    [128]    |      2.42e-06      |      2.92e-05      |      4.97e-06       |  1.31e+05  |       0.00%        |       0.00%        |        0.00%        |    0.38%     |
|    True     |   0.08   |      [[32, 8, 1, 128], [32, 8, 256, 128], [32, 8, 256, 80]]       |  bf16  |      26.84       |       26.95       |      27.03       |       2.05        |   [1792]    |       [65536, 65536]       |    [256]    |      3.07e-06      |      3.71e-05      |      6.32e-06       |  2.62e+05  |       0.00%        |       0.00%        |        0.00%        |    0.49%     |
|    True     |   0.08   |        [[1, 8, 1, 128], [1, 8, 512, 128], [1, 8, 512, 80]]        |  bf16  |      15.33       |       15.58       |      15.92       |       2.00        |    [56]     |        [2048, 2048]        |     [8]     |      1.68e-07      |      2.03e-06      |      3.46e-07       |  8.45e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |        [[2, 8, 1, 128], [2, 8, 512, 128], [2, 8, 512, 80]]        |  bf16  |      15.29       |       15.56       |      15.82       |       2.00        |    [112]    |        [4096, 4096]        |    [16]     |      3.37e-07      |      4.07e-06      |      6.94e-07       |  1.66e+04  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|    True     |   0.08   |        [[4, 8, 1, 128], [4, 8, 512, 128], [4, 8, 512, 80]]        |  bf16  |      15.46       |       15.59       |      15.87       |       2.01        |    [224]    |        [8192, 8192]        |    [32]     |      6.67e-07      |      8.06e-06      |      1.37e-06       |  3.30e+04  |       0.00%        |       0.00%        |        0.00%        |    0.11%     |
|    True     |   0.08   |        [[8, 8, 1, 128], [8, 8, 512, 128], [8, 8, 512, 80]]        |  bf16  |      15.38       |       15.60       |      15.76       |       2.01        |    [448]    |       [16384, 16384]       |    [64]     |      1.34e-06      |      1.62e-05      |      2.76e-06       |  6.58e+04  |       0.00%        |       0.00%        |        0.00%        |    0.21%     |
|    True     |   0.08   |      [[16, 8, 1, 128], [16, 8, 512, 128], [16, 8, 512, 80]]       |  bf16  |      17.05       |       17.12       |      17.19       |       2.03        |    [896]    |       [32768, 32768]       |    [128]    |      2.42e-06      |      2.92e-05      |      4.97e-06       |  1.31e+05  |       0.00%        |       0.00%        |        0.00%        |    0.39%     |
|    True     |   0.08   |      [[32, 8, 1, 128], [32, 8, 512, 128], [32, 8, 512, 80]]       |  bf16  |      26.83       |       26.90       |      26.99       |       2.05        |   [1792]    |       [65536, 65536]       |    [256]    |      3.07e-06      |      3.71e-05      |      6.32e-06       |  2.62e+05  |       0.00%        |       0.00%        |        0.00%        |    0.49%     |
|    True     |   0.08   |       [[1, 8, 1, 128], [1, 8, 1024, 128], [1, 8, 1024, 80]]       |  bf16  |      15.28       |       15.52       |      15.82       |       2.00        |    [56]     |        [2048, 2048]        |     [8]     |      1.69e-07      |      2.04e-06      |      3.47e-07       |  8.45e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |       [[2, 8, 1, 128], [2, 8, 1024, 128], [2, 8, 1024, 80]]       |  bf16  |      15.32       |       15.48       |      15.70       |       2.00        |    [112]    |        [4096, 4096]        |    [16]     |      3.37e-07      |      4.07e-06      |      6.92e-07       |  1.66e+04  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|    True     |   0.08   |       [[4, 8, 1, 128], [4, 8, 1024, 128], [4, 8, 1024, 80]]       |  bf16  |      15.31       |       15.56       |      15.79       |       2.01        |    [224]    |        [8192, 8192]        |    [32]     |      6.74e-07      |      8.14e-06      |      1.39e-06       |  3.30e+04  |       0.00%        |       0.00%        |        0.00%        |    0.11%     |
